,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp,timestamp_ms,optimistic_submission,relay,builder_label,slot_time,max_bid
0,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0x71477fb32525e7b8e6077aa82f4a08ae27a05747163b6fc323bfa33163fa12da,0x97b3d4f7b75314207d700fe2e78ce6ac15da0a325a52a8c86c8a62d2fb199722a2a4a69dbd490fa89c00c0fa99426b8d,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2373784,546994037178273,36,19143282,1706907985,1706907985541,False,flashbots,,2541,546994037178273
1,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0xa6d7b19ee134236499ccd8056648443872c5130d90eaf391a0ce74d481b7edcf,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,598284,2584797735082993,9,19143282,1706907985,1706907985629,,bloxroute_max_profit,,2629,2584797735082993
2,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0x8150c95836db5e5369b1fd004362d0693f565f8e3833168fecdf7538211c74b3,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,610548,2638597119107960,9,19143282,1706907985,1706907985767,,bloxroute_max_profit,,2767,2638597119107960
3,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0xbd9db0f19d005ba4b6f9aab676f44da179c1692954bc2cfc375f11399bf5815e,0xa412c4b805440c136826ddc569ffbf4539f0f89bf2801678250b683adbed090b292ea76e04909e4f2cd86ca4883b9504,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2354342,5007748614960901,35,19143282,1706907985,1706907985899,,bloxroute_regulated,,2899,5007748614960901
4,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0xbd9db0f19d005ba4b6f9aab676f44da179c1692954bc2cfc375f11399bf5815e,0xa412c4b805440c136826ddc569ffbf4539f0f89bf2801678250b683adbed090b292ea76e04909e4f2cd86ca4883b9504,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2354342,5007748614960901,35,19143282,1706907985,1706907985900,,bloxroute_max_profit,,2900,5007748614960901
5,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0xe28394ddc5124c40b90d0b91f4029c9568f7c01d452d0193eee010182d67a820,0xa412c4b805440c136826ddc569ffbf4539f0f89bf2801678250b683adbed090b292ea76e04909e4f2cd86ca4883b9504,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2649428,5008202628224282,39,19143282,1706907985,1706907985943,,bloxroute_regulated,,2943,5008202628224282
6,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0xe28394ddc5124c40b90d0b91f4029c9568f7c01d452d0193eee010182d67a820,0xa412c4b805440c136826ddc569ffbf4539f0f89bf2801678250b683adbed090b292ea76e04909e4f2cd86ca4883b9504,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2649428,5008202628224282,39,19143282,1706907985,1706907985943,,bloxroute_max_profit,,2943,5008202628224282
7,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0xbea6066b5b111b54a69d4656bdb316de96047cc7de061d665a30f45b0cdbb6a8,0x97b3d4f7b75314207d700fe2e78ce6ac15da0a325a52a8c86c8a62d2fb199722a2a4a69dbd490fa89c00c0fa99426b8d,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3042119,3819450595519293,46,19143282,1706907985,1706907985987,False,flashbots,,2987,5008202628224282
8,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0x547eacb9466d2abad78018f1bd8038eea40cb17fb22f33a24f98a447da42e6cc,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,621796,2694866199108030,9,19143282,1706907986,1706907986071,,bloxroute_max_profit,,3071,5008202628224282
9,8340331,0x2352b2cec95c5b07e0ddd8d88ff07806868be77458b46eacb3c710697c2d5c99,0x881524b3dbeba4b1f3f7c7a523c3df54c4ce01781f5904e4fb73bac48d46c343,0xa412c4b805440c136826ddc569ffbf4539f0f89bf2801678250b683adbed090b292ea76e04909e4f2cd86ca4883b9504,0xa651704cc063a71f096b124dfae80c1997db9eacda4a16e10e2a847c330e844993f59e8eff1599cfce9711dac4bbabb9,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2702176,5008316080344879,39,19143282,1706907986,1706907986076,,bloxroute_regulated,,3076,5008316080344879
